SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601865.SH,601865,福莱特,10472811,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-25 00:00:00,2023-04-25 00:00:00,CNY,5364942648.25,52.8952499685,5364942648.25,52.8952499685,,,,,,,,,,,4806492315.72,59.9223393448,4374100179.43,58.7351808554,,,,,157495810.85,56.3519652482,,,,,,,,,,,,,44340179.71,139.3667043332,33644181.92,76.1297520073,70302701.97,12.9789110575,,,126609261.84,156.622765967,126402704.15,146.55438509,11074034.89,-6.9135855689,,,,,,,1636929.38,1365.014488016,1133053.33,-18.1693005715,2598478.33,177.8167064163,,,,,-171643.2,97.3071089037,-2361766.51,-203.0128775992,-19809439.28,38.1369603846,21151563.69,-21.1291668579,,,0,,560029029.94,13.0561415878,403771.64,-61.3720690207,,,42351.52,-95.788852258,,,,,0,,560390450.06,13.1200639911,48940008.71,-16.6043080035,,,,,,,511450441.35,17.114354846,,,511450441.35,17.114354846,,,511450441.35,17.114354846,,,500414926.33,19.230726379,,,,,0.24,20.0,0.24,20.0,-17290385.94,-53.3638751191,-17290385.94,-53.3638751191,,,,,,,,,,,,,,,,,,,,,-17290385.94,-53.3638751191,,,,,,,,,,,,,,,-11272468.9,8.7429261173,-6017917.04,-658.0723340896,,,,,,,494160055.41,16.153739684,494160055.41,16.153739684,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-03-28 00:00:00,2023-03-28 00:00:00,CNY,15460843227.36,77.4410483804,15460843227.36,77.4410483804,,,,,,,,,,,13343047935.07,107.2771696372,12048190879.61,114.3656696985,,,,,523230185.51,28.111610062,,,,,,,,,,,,,134772326.23,178.0749613388,118877978.75,38.6742131385,277541944.49,25.1436221217,,,240434620.48,357.8098771535,338235144.15,274.7657556304,59295478.89,58.9077350663,,,,,,,-1828707.98,-32.2345450095,12864496.08,-59.655004885,7566505.74,36.125261743,,,,,-8899606.56,-347.2796153173,-3094217.86,69.6710090865,-39074459.18,-265.8887488123,77452388.08,32.7789664968,,,0,,2155215184.87,-9.5100292914,1435472.21,-46.333132937,,,3774893.58,-9.625111281,,,,,0,,2152875763.5,-9.5512075542,30095335.07,-88.4380213661,,,,,,,2122780428.43,0.1349627773,,,,,,,2122780428.43,0.1349627773,,,2074581589.53,0.9427695772,,,,,0.99,0.0,0.99,0.0,49963457.84,267.5237385937,49963457.84,267.5237385937,,,,,,,,,,,,,,,,,,,,,49963457.84,222.1831618653,,,,,,,,,,,,,,,50150986.6,302.1424057997,-187528.76,-106.1751513966,,,,,,,2172743886.27,1.8387477291,2172743886.27,1.8387477291,,,,,,,,,,,,,标准无保留意见
601865.SH,601865,福莱特,10472811,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-28 00:00:00,2022-10-28 00:00:00,CNY,11214719651.52,76.9645904834,11214719651.52,76.9645904834,,,,,,,,,,,9574049667.44,114.2868633446,8738029621.04,124.5706575912,,,,,384913278.71,26.9351522927,,,,,,,,,,,,,82256801.26,171.1112350975,73587579.22,-11.6891560873,199827695.16,28.6342659364,,,95434692.05,1964.7368173809,207418003.35,259.3008599922,50496142.95,39.4503102168,,,,,,,-2051738.38,-17.6030739677,4159230.91,-83.5191302677,4546724.88,51.054956301,,,,,-9347893.17,-379.0550451144,-3998363.16,67.6803511625,-32903007.18,-260.8838446507,53739204.17,33.6344512652,,,0,,1650267417.27,-15.133157969,2144086.36,-55.4890328855,,,2333058.98,104.6163383656,,,,,0,,1650078444.65,-15.3030229612,145783284.07,-36.9891179405,,,,,,,1504295160.58,-12.3806162136,,,1504295160.58,-12.3806162136,,,1504295160.58,-12.3806162136,,,1469339498.05,-12.6944892272,,,,,0.7,-12.5,0.69,-13.75,60406273.96,422.6507390388,60406273.96,422.6507390388,,,,,,,,,,,,,,,,,,,,,60406273.96,382.3088201673,,,,,,,,,,,,,,,59064604.46,405.5075353607,1341669.5,59.6885059499,,,,,,,1564701434.54,-9.4716120314,1564701434.54,-9.4716120314,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-26 00:00:00,2022-08-26 00:00:00,CNY,7304491338.96,81.3418708487,7304491338.96,81.3418708487,,,,,,,,,,,6203831172.59,134.6617619831,5650508668.44,151.6693318619,,,,,255054636.6,27.5027649013,,,,,,,,,,,,,45449665.35,114.3732338894,49650173.34,-12.0345670182,126399595.74,17.9991495759,,,76768433.12,459.5260103252,120102101.64,246.6718530255,25481363.85,19.6214674145,,,,,,,-3660869.06,-2187.4481400526,4199843.6,-80.5448075061,3582923.6,26.4242946113,,,,,-9150998.74,-863.2456665623,-6723522.16,-55.2890533544,-28631879.47,-193.8870896129,40868360.92,231.2775513127,,,0,,1097561101.46,-23.9531354667,2092103.81,-37.6446122411,,,2254370.81,217.6240682247,,,,,0,,1097398834.46,-24.1034891998,94650957.67,-48.8054267562,,,,,,,1002747876.79,-20.4818374255,,,,,,,1002747876.79,-20.4818374255,,,975081348.03,-21.1934524668,,,,,0.47,-20.3389830508,0.44,-25.4237288136,29889259.45,2903.040808193,29889259.45,2903.040808193,,,,,,,,,,,,,,,,,,,,,29889259.45,44664.859523372,,,,,,,,,,,,,,,29586440.51,3792.6195723987,302818.94,143.6781876451,,,,,,,1032637136.24,-18.0423088412,1032637136.24,-18.0423088412,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-28 00:00:00,2023-04-25 00:00:00,CNY,3508900799.31,70.6069018053,3508900799.31,70.6069018053,,,,,,,,,,,3005516512.21,170.9608968803,2755595927.67,196.6388246001,,,,,100731583.77,8.5148612646,,,,,,,,,,,,,18523954.63,13.7518885015,19101929.99,1.1786682716,62226393.68,8.0736339466,,,49336722.47,1030.501186465,51267676.34,212.1077718276,11896510.31,19.9607226357,,,,,,,-129400.05,93.8535015142,1384631.12,-83.6700587617,935321.12,-57.0229650754,,,,,-6373937.67,-1753.1115002858,2292690.55,196.4685421213,-32021445.12,-809.1001632941,26817979.28,461.6448137736,,,0,,495354805.21,-48.4249316829,1045284.15,-44.9417179258,,,1005700.17,55.9992731307,,,,,0,,495394389.19,-48.4880564371,58684096.91,-52.6321052104,,,,,,,436710292.28,-47.8752665063,,,436710292.28,-47.8752665063,,,436710292.28,-47.8752665063,,,419702992.28,-49.4772757266,,,,,0.2,-50.0,0.2,-50.0,-11274093.02,-614.9564458191,-11274093.02,-614.9564458191,,,,,,,,,,,,,,,,,,,,,-11274093.02,-832.2090417095,,,,,,,,,,,,,,,-12352432.99,-269.6446230001,1078339.97,118.7811052594,,,,,,,425436199.26,-49.353262919,425436199.26,-49.353262919,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-22 00:00:00,2023-03-28 00:00:00,CNY,8713228065.59,39.1796578874,8713228065.59,39.1796578874,,,,,,,,,,,6437297440.15,49.4205053487,5620391966.94,56.0845350932,,,,,408417461.35,43.446403061,,,,,,,,,,,,,48466185.37,-20.6560927768,85724646.32,79.9725054958,221778736.93,28.6800011599,,,52518443.24,-62.8920168546,90252414.76,12.4316323203,37314406.92,127.3564676523,,,,,,,-1382927.57,-211.0226436319,31886225.4,461.7890287765,5558487.56,112.5745373049,,,,,3599005.34,119.9741157599,-10202178.73,85.7875653508,23554616.85,178.7385032377,58331820.26,129.0105798259,,,0,,2381717186.99,27.7116107126,2674782.95,-79.2479017063,,,4176927.5,7.1153870773,,,,,0,,2380215042.44,27.0187751739,260295716.01,6.1892944899,,,,,,,2119919326.43,30.15351347,,,,,,,2119919326.43,30.15351347,,,2055205735.11,26.9163614223,,,,,0.99,19.2771084337,0.99,22.2222222222,13594620.59,142.1218379689,13594620.59,142.1218379689,,,,,,,-1913160.0,40.5465932094,,,-1913160.0,40.5465932094,,,,,,,,,15507780.59,153.3709325263,,,,,,,,,,,,,,,12470952.05,154.0054227872,3036828.54,150.9144807322,,,,,,,2133513947.02,33.6361766834,2133513947.02,33.6361766834,,,,,,,,,,,,,标准无保留意见
601865.SH,601865,福莱特,10472811,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-21 00:00:00,2022-10-28 00:00:00,CNY,6337267597.37,57.778068391,6337267597.37,57.778068391,,,,,,,,,,,4467865886.88,49.2528341999,3890993469.39,61.0745492977,,,,,303236157.8,72.2606982712,,,,,,,,,,,,,30340609.54,10.6303376582,83327908.51,-60.8372384204,155345617.83,49.5641706041,,,4622123.81,-91.995379787,57728223.46,-19.0716947027,36210850.21,226.0059498929,,,,,,,-1744629.89,-270.9061299323,25236719.77,224.2075756393,3009980.6,-28.278955449,,,,,3349838.44,213.7777333906,-12371307.56,71.1597484413,20451405.33,235.3343057173,40213585.39,100.4938795905,,,0,,1944537321.97,96.2211393661,4816984.44,-51.7199173493,,,1140211.48,-68.7653157165,,,,,0,,1948214094.93,95.3450357526,231362074.78,24.6655784609,,,,,,,1716852020.15,111.5044439981,,,1716852020.15,111.5044439981,,,1716852020.15,111.5044439981,,,1682985970.81,112.1904171836,,,,,0.8,90.4761904762,0.8,90.4761904762,11557675.03,223.5196654656,11557675.03,223.5196654656,,,,,,,-966722.5,,,,-966722.5,,,,,,,,,,12524397.53,233.8512623904,,,,,,,,,,,,,,,11684218.4,224.8720650346,840179.13,,,,,,,,1728409695.18,115.4113441373,1728409695.18,115.4113441373,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-10 00:00:00,2022-08-26 00:00:00,CNY,4028022488.56,61.3659248235,4028022488.56,61.3659248235,,,,,,,,,,,2643733312.22,39.4241212359,2245211455.3,45.3916345789,,,,,200038514.3,100.4526728347,,,,,,,,,,,,,21201184.74,23.1289168964,56442822.66,-58.5793939525,107119073.48,90.3993929762,,,13720261.74,-67.6333896187,34644318.71,-31.0017814637,21301664.66,209.0371803636,,,,,,,-160041.62,29.5353767221,21587263.15,1064.8763707663,2834046.74,341.7288570842,,,,,-950017.12,73.7929288847,-4329681.98,73.4011894624,30496077.35,194.9017437214,12336592.31,-2.9946276009,,,0,,1443269368.43,156.6590111335,3355129.18,-47.1663118844,,,709760.7,-78.7956036019,,,,,0,,1445914736.91,155.7635339567,184884747.88,76.8784830944,,,,,,,1261029989.03,173.6573290238,,,1261029989.03,173.6573290238,,,1261029989.03,173.6573290238,,,1237310069.47,173.4973263783,,,,,0.59,145.8333333333,0.59,145.8333333333,-1066315.53,-112.2293204552,-1066315.53,-112.2293204552,,,,,,,-1133085.0,,,,-1133085.0,,,,,,,,,,66769.47,-99.2342367505,,,,,,,,,,,,,,,760065.04,-91.2829939362,-693295.57,,,,,,,,1259963673.5,168.3482639334,1259963673.5,168.3482639334,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-29 00:00:00,2022-04-28 00:00:00,CNY,2056716792.92,70.9533764499,2056716792.92,70.9533764499,,,,,,,,,,,1109206733.08,24.1928044439,928939740.57,28.4366483057,,,,,92827454.78,113.1191242805,,,,,,,,,,,,,16284524.92,100.4327363788,18879404.44,-72.9606757587,57577774.9,122.9555781845,,,-5302166.53,-123.5255798809,16426273.54,-16.1021499369,9917004.54,1016.137332842,,,,,,,-2105264.49,-39.1350858191,8479094.32,600.2885959696,2176327.71,,,,,,-343958.67,-1438.7491855613,-2376619.88,82.3540107139,4515785.89,112.3744390793,4774900.19,-34.6893515729,,,0,,960453997.2,259.6845021785,1898504.84,-53.7224913881,,,644682.6,-80.2745076902,,,,,0,,961707819.44,259.0324712147,123890025.45,135.1122796138,,,,,,,837817793.99,289.380290627,,,837817793.99,289.380290627,,,837817793.99,289.380290627,,,830721221.62,297.6522172668,,,,,0.4,263.6363636364,0.4,263.6363636364,2189329.43,191.8482715311,2189329.43,191.8482715311,,,,,,,649592.5,,,,649592.5,,,,,,,,,,1539736.93,164.596115,,,,,,,,,,,,,,,7281358.39,405.4726133746,-5741621.46,,,,,,,,840007123.42,294.7710991338,840007123.42,294.7710991338,,,,,,,,,,,,,
601865.SH,601865,福莱特,10472811,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-30 00:00:00,2022-03-22 00:00:00,CNY,6260417792.26,30.2407538348,6260417792.26,30.2407538348,,,,,,,,,,,4308175390.74,8.8292756442,3600864085.34,9.4575558705,,,,,284717812.81,39.4639422722,,,,,,,,,,,,,61083688.8,74.3910978138,47632079.18,-81.3290206787,172349032.43,41.852736377,,,141528692.18,166.3845845117,80273151.69,22.7638503081,16412291.81,-8.3236610054,,,,,,,1245626.59,123.7971575047,5675836.26,-17.8377303805,2614841.66,,,,,,-18018346.26,-175.450791139,-71783469.77,-388.3915472692,-29914991.88,-133.4089187795,25471233.82,-15.6286267634,,,0,,1864918290.28,120.4508653446,12889216.85,-23.7232539134,,,3899465.44,2017.449661186,,,,,0,,1873908041.69,117.2218242675,245124254.06,68.555383171,,,,,,,1628783787.63,127.0893098038,,,1628783787.63,127.0893098038,,,1628783787.63,127.0893098038,,,1619338682.64,135.3939557209,,,,,0.83,124.3243243243,0.81,118.9189189189,-32274518.98,-403.8793450992,-32274518.98,-403.8793450992,,,,,,,-3217914.84,,,,-3217914.84,,,,,,,,,,-29056604.14,-373.5812063486,,,,,,,,,,,,,,,-23092036.7,-317.4220781959,-5964567.44,,,,,,,,1596509268.65,119.341536285,1596509268.65,119.341536285,,,,,,,,,,,,,标准无保留意见
