SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002675.SZ,002675,东诚药业,10196294,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,850500484.35,-3.3232443461,850500484.35,-3.3232443461,,,,,,,,,,,764778405.24,-2.4709844282,447006265.63,-17.9752792474,,,,,47321769.47,26.9239277175,,,,,,,,,,,,,7751517.91,26.7261331371,165018368.72,30.475720523,77572608.92,43.7230452379,,,20107874.59,31.0721942294,10961264.49,-26.3906741979,3406131.54,49.7124478223,,,,,,,,,-7055328.88,11.1728297083,,,,,,,3261.96,107.4001914727,,,-1562467.8,63.0999897927,9589346.86,299.5462004322,,,0,,86696891.25,1.0919683913,9471.27,-74.4151249817,,,116004.92,-88.5835141244,,,,,0,,86590357.6,2.1337738241,23675382.51,27.3682327226,,,,,,,62914975.09,-4.9524790042,,,62914975.09,-4.9524790042,,,50106641.46,-8.7673836999,12808333.63,13.6364251803,42389249.65,-21.009370083,,,,,0.0608,-11.2408759124,0.0608,-11.2408759124,-2513718.76,-6.7497879363,-2463157.2,-12.0194649481,-50561.56,67.570241997,,,,,,,,,,,,,,,,,,,-2463157.2,-12.0194649481,,,,,,,,,,,,,,,-2463157.2,-12.0194649481,,,,,,,,,60401256.33,-5.3841348817,47643484.26,-9.6343202132,12757772.07,14.7754749584,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,3582955427.13,-8.4123303567,3582955427.13,-8.4123303567,,,,,,,,,,,3034644757.32,-9.4005950889,2044375219.68,-11.4941713047,,,,,163520492.52,18.8741816353,,,,,,,,,,,,,29188323.08,-12.4424410627,566119925.35,-4.4174436892,225289332.56,3.1188945125,,,6151464.13,-89.3922612851,58641109.4,3.874201556,13196918.62,157.7254932108,,,,,,,401084.93,-65.7571187444,-39613778.6,-197.2890307623,-41716452.76,-108.9837540886,,,,,133566.65,188.7224359539,-80290454.57,63.0544098495,-5150017.73,-251.3220229497,24460463.65,-4.0477479153,,,0,,448251534.14,25.5846304454,169929.15,-83.3850406011,,,2845007.17,53.3152058274,,,,,0,,445576456.12,25.1271536696,92760034.24,-2.6131875524,,,,,,,352816421.88,35.2565121393,,,352816421.88,35.2565121393,,,307289459.65,102.749151481,45526962.23,-58.3423868239,287799050.27,121.3260812607,,,,,0.3804,101.3763896241,0.3804,101.3763896241,18467959.95,158.803451534,16628331.82,166.8045237096,1839628.13,128.2358344791,,,,,,,,,,,,,,,,,,,16628331.82,166.8045237096,,,,,,,,,,,,,,,16628331.82,166.8045237096,,,,,,,,,371284381.83,61.8194489097,323917791.47,155.7170820041,47366590.36,-53.9115488636,,,,,,,,,,,标准无保留意见
002675.SZ,002675,东诚药业,10196294,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-28 00:00:00,2022-10-28 00:00:00,CNY,2741441289.16,-1.9321400834,2741441289.16,-1.9321400834,,,,,,,,,,,2255887207.02,-4.7802467701,1586346722.77,-3.4342929135,,,,,99264215.39,8.5856004877,,,,,,,,,,,,,21440816.52,-4.6886795396,410641431.46,-6.4564703878,163865823.59,19.5893038099,,,-25671802.71,-170.421573966,45416424.4,7.0076348171,6872661.35,130.9312202705,,,,,,,174417.62,-79.4325489955,-26002814.72,-352.4874266181,,,,,,,-100011.09,63.9457914425,,,-4309357.23,-43.5272061394,10709320.46,-12.8441777298,,,0,,466025637.18,10.3601221225,66234.49,-90.6839986462,,,1702634.01,54.5306480813,,,,,0,,464389237.66,10.0744825999,81599190.5,9.6635183732,,,,,,,382790047.16,10.1624862703,,,382790047.16,10.1624862703,,,330310301.58,26.1677989162,52479745.58,-38.7457661662,321993198.37,27.9283194477,,,,,0.4117,26.1722341404,0.4117,26.1722341404,5340728.35,120.6271402702,6413386.75,133.4755868287,-1072658.4,84.0694783857,,,,,,,,,,,,,,,,,,,6413386.75,133.4755868287,,,,,,,,,,,,,,,6413386.75,133.4755868287,,,,,,,,,388130775.51,20.6927133693,336723688.33,38.7727347139,51407087.18,-34.879879536,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-26 00:00:00,2022-08-26 00:00:00,CNY,1765061932.95,-3.3330973795,1765061932.95,-3.3330973795,,,,,,,,,,,1503974492.41,-4.7685189929,1060383677.35,-4.2522942603,,,,,67593374.65,14.4334954919,,,,,,,,,,,,,13256468.78,-9.2834125672,259278485.1,-6.0395602644,111176868.56,19.0827272115,,,-7714382.03,-126.767628841,29840471.28,-11.09156576,4699030.72,-39.6167178295,,,,,,,154472.41,-81.7845024819,-16791668.29,-9776.1175424873,-18250402.93,-1175.2760548344,,,,,-98802.84,-5352.7254565423,5944405.97,,-2029932.74,55.606467221,7103586.17,-8.4914982058,,,0,,255369501.22,1.8021982197,85241.78,-87.954682857,,,1306119.18,37.6335944877,,,,,0,,254148623.82,1.4130551199,51794162.78,13.9240090786,,,,,,,202354461.04,-1.3596134899,,,202354461.04,-1.3596134899,,,168739611.5,8.8932282373,33614849.54,-33.0179300691,163281246.48,10.0414173553,,,,,0.2103,8.850931677,0.2103,8.850931677,2032018.29,110.8467810019,2226096.29,115.1234334527,-194078.0,95.1653587529,,,,,,,,,,,,,,,,,,,2226096.29,115.1234334527,,,,,,,,,,,,,,,2226096.29,115.1234334527,,,,,,,,,204386479.33,9.643643532,170965707.79,21.9100206588,33420771.54,-27.6144893572,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-29 00:00:00,2023-04-29 00:00:00,CNY,879736270.21,-1.177118983,879736270.21,-1.177118983,,,,,,,,,,,784154746.93,0.3682513437,544965300.13,-0.5612866081,,,,,37283568.45,19.8660932287,,,,,,,,,,,,,6116747.76,-7.3752147511,126474387.77,-12.8226685289,53973674.71,16.0926375997,,,15341068.11,287.488179434,14891135.56,-5.0251582755,2275115.79,-28.8430456184,,,,,,,,,-7942759.92,-814.1185614878,,,,,,,-44079.4,-13859.7795794274,,,-4234328.91,23.3035749807,2400059.58,-40.4046416927,,,0,,85760414.63,-20.9987548622,37019.02,-82.3813941836,,,1016117.58,25.934783122,,,,,0,,84781316.07,-21.4689897836,18588137.72,-4.4609457738,,,,,,,66193178.35,-25.2079555172,,,66193178.35,-25.2079555172,,,54921850.86,-17.9022832216,11271327.49,-47.829570867,53663643.01,-16.561653355,,,,,0.0685,-17.8657074341,0.0685,-17.8657074341,-2354776.35,30.328165212,-2198865.35,-45.6834253059,-155911.0,91.66459107,,,,,,,,,,,,,,,,,,,-2198865.35,-45.6834253059,,,,,,,,,,,,,,,-2198865.35,-45.6834253059,,,,,,,,,63838402.0,-25.0046578248,52722985.51,-19.3700080078,11115416.49,-43.6747898591,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-29 00:00:00,2023-04-29 00:00:00,CNY,3912049996.56,14.4216345655,3912049996.56,14.4216345655,,,,,,,,,,,3349519525.32,18.0829076126,2309876366.13,31.8395781084,,,,,137557617.87,25.7533022431,,,,,,,,,,,,,33336154.45,7.7194842536,592283725.4,-16.5985301575,218475317.86,19.7616184498,,,57990343.61,12.3229938789,56453968.86,18.1163805821,5120532.88,45.1671228144,,,,,,,1171294.34,11.8477196013,-13325005.13,-252.7718767888,-19961576.89,-1605.0785406093,,,,,-150544.39,88.3124851897,-217320806.74,,-1465896.64,83.5596955948,25492328.86,-6.2275806453,,,0,,356931841.54,-41.4044361852,1022747.91,-77.3632764446,,,1855658.84,-18.9023218793,,,,,0,,356098930.61,-41.754392039,95249071.11,1.4350735509,,,,,,,260849859.5,-49.5916213275,,,260849859.5,-49.5916213275,,,151561403.54,-63.7209639282,109288455.96,9.6091468175,130033952.0,-66.9578844819,,,,,0.1889,-63.7288786482,0.1889,-63.7288786482,-31406251.62,26.3277438168,-24891026.68,37.589486397,-6515224.94,-137.1811807516,,,,,,,,,,,,,,,,,,,-24891026.68,37.589486397,,,,,,,,,,,,,,,-24891026.68,37.589486397,,,,,,,,,229443607.88,-51.6801657225,126670376.86,-66.4789470821,102773231.02,5.9949658349,,,,,,,,,,,标准无保留意见
002675.SZ,002675,东诚药业,10196294,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-29 00:00:00,2022-10-28 00:00:00,CNY,2795453364.12,8.4742355216,2795453364.12,8.4742355216,,,,,,,,,,,2369137842.2,13.880454234,1642764052.2,31.4006580463,,,,,91415634.25,26.8292606563,,,,,,,,,,,,,22495561.3,3.4181728894,438984324.37,-25.2206090664,137023812.64,13.8721956782,,,36454457.44,25.8012901038,42442228.05,2.7087336567,2976064.19,-59.7966513908,,,,,,,848027.4,-16.1233878074,-5746638.07,-186.078063041,,,,,,,-277390.89,-267.4570164953,-8147405.96,,-3002467.16,72.6771638059,12287555.99,17.8921583922,,,0,,422277203.23,-16.2116186432,710975.53,-27.8574681983,,,1101809.92,-39.2222366458,,,,,0,,421886368.84,-16.1515223496,74408692.8,-15.5394366126,,,,,,,347477676.04,-16.281442582,,,347477676.04,-16.281442582,,,261802380.97,-22.5907701706,85675295.07,11.4853839901,251698138.27,-23.4909713922,,,,,0.3263,-22.6043643264,0.3263,-22.6043643264,-25891753.68,-3.2490473843,-19158399.77,9.2014911145,-6733353.91,-69.303761062,,,,,,,,,,,,,,,,,,,-19158399.77,9.2014911145,,,,,,,,,,,,,,,-19158399.77,9.2014911145,,,,,,,,,321585922.36,-17.5373248898,242643981.2,-23.4816797173,78941941.16,8.3298626318,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-07-28 00:00:00,2022-08-26 00:00:00,CNY,1825921680.64,10.9281754713,1825921680.64,10.9281754713,,,,,,,,,,,1579282897.32,19.1005632944,1107476851.96,30.9619067926,,,,,59067823.07,15.6404681054,,,,,,,,,,,,,14613059.37,9.590409948,275944307.87,-14.0132528418,93361036.62,19.3983256448,,,28819818.43,71.150391845,33563150.15,29.1479822272,7782006.13,62.6474520416,,,,,,,848027.4,141.7900944308,173537.25,-96.1639272737,-1431094.3,,,,,,-1811.99,,,,-4572586.62,61.2565469434,7762760.87,41.476380025,,,0,,250848710.23,-21.2630830082,707675.68,-6.8780079983,,,948982.83,-26.9100364648,,,,,0,,250607403.08,-21.205659373,45463781.69,-18.0438987937,,,,,,,205143621.39,-21.8736231538,,,205143621.39,-21.8736231538,,,154958774.05,-29.319745278,50184847.34,15.7931583858,148381627.94,-31.1264500947,,,,,0.1932,-29.3084522503,0.1932,-29.3084522503,-18733837.16,-465.710174826,-14719516.55,-354.6064656959,-4014320.61,-509.4397270195,,,,,,,,,,,,,,,,,,,-14719516.55,-354.6064656959,,,,,,,,,,,,,,,-14719516.55,-354.6064656959,,,,,,,,,186409784.23,-30.3666299763,140239257.5,-37.6770943305,46170526.73,8.1748444172,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-30 00:00:00,2022-04-29 00:00:00,CNY,890215161.87,24.7622508695,890215161.87,24.7622508695,,,,,,,,,,,781277681.37,27.5833456944,548041383.02,41.1515471371,,,,,31104349.4,69.7687571426,,,,,,,,,,,,,6603791.57,18.6100582884,145077149.8,1.6598114901,46491901.49,-18.6272697652,,,3959106.09,970.6605652639,15679031.72,35.1094751024,3197320.36,-21.8454961859,,,,,,,,,1112246.67,15.9149486356,,,,,,,-315.76,,,,-5520894.76,-774.0390508651,4027259.25,32.8196115508,,,0,,108555775.9,3.8585070569,210113.22,-52.4256759657,,,806860.15,-31.6452143128,,,,,0,,107959028.97,4.0227958781,19456062.1,16.5724515195,,,,,,,88502966.87,1.6178625065,,,88502966.87,1.6178625065,,,66898146.52,-9.4372833814,21604820.35,63.3697203336,64315324.03,-10.4691092516,,,,,0.0834,-9.4462540717,0.0834,-9.4462540717,-3379811.02,27.8670699994,-1509344.9,-34.1718100479,-1870466.12,47.4676244379,,,,,,,,,,,,,,,,,,,-1509344.9,-34.1718100479,,,,,,,,,,,,,,,-1509344.9,-34.1718100479,,,,,,,,,85123155.85,3.2943010109,65388801.62,-10.1116626958,19734354.23,104.2069788849,,,,,,,,,,,
002675.SZ,002675,东诚药业,10196294,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-30 00:00:00,2022-04-29 00:00:00,CNY,3418977548.62,14.2415827635,3418977548.62,14.2415827635,,,,,,,,,,,2836582866.26,18.4801672195,1752035617.28,44.0201561236,,,,,109386883.22,23.3042364164,,,,,,,,,,,,,30947190.92,-3.2441733396,710159816.75,-14.7314449784,182425154.81,9.4304548467,,,51628203.28,-10.0045941752,47795207.22,3.8171362833,3527336.48,-40.8453430848,,,,,,,1047222.37,101.5456773553,8722158.43,-42.1501217055,1326281.41,-15.4288246875,,,,,-1288078.71,-112.1128483463,,,-8916481.13,-254.0142841185,27185316.36,125.0422685058,,,0,,609144819.68,54.6963067908,4518091.62,48.2710922255,,,2288177.52,116.3649065836,,,,,0,,611374733.78,54.4820425854,93901515.3,-8.0455370773,,,,,,,517473218.48,76.2268523615,,,517473218.48,76.2268523615,,,417765795.21,170.0233822954,99707423.27,-28.2296861635,393540032.05,103.7572868121,,,,,0.5208,169.9844479005,0.5208,169.9844479005,-42629686.19,-287.690191965,-39882746.1,-320.0065780968,-2746940.09,-159.9138720287,,,,,,,,,,,,,,,,,,,-39882746.1,-320.0065780968,,,,,,,,,,,,,,,-39882746.1,-320.0065780968,,,,,,,,,474843532.29,50.099178717,377883049.11,118.6283553717,96960483.18,-32.4366778001,,,,,,,,,,,标准无保留意见
