SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
301086.SZ,301086,鸿富瀚,10000100417,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2023-04-28 00:00:00,CNY,133522052.82,-3.5865318733,133522052.82,-3.5865318733,,,,,,,,,,,99363805.16,-7.0720527422,70556545.02,-14.9977874916,,,,,10782316.56,23.0301443108,,,,,,,,,,,,,1215507.33,76.5674013773,5059516.26,36.1286633355,11160611.31,-2.8754420883,,,589308.68,179.6347003481,68542.07,-86.4840568154,726810.47,-57.6203303472,,,,,,,261258.55,-44.5636737356,1257088.97,-20.1630634992,,,,,,,,,-2932193.91,-193.242903216,4669735.14,154.9946811754,4753302.77,523.1802614031,,,0,,42167439.18,19.7824756082,,,,,7103.04,,,,,,0,,42160336.14,19.7622968703,6682557.61,69.8357203469,,,,,,,35477778.53,13.4612583288,,,35477778.53,13.4612583288,,,35699756.07,12.9808792091,-221977.54,32.6163493405,30665625.13,4.756630267,,,,,0.59,11.320754717,0.59,11.320754717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35477778.53,13.4612583288,35699756.07,12.9808792091,-221977.54,32.6163493405,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-03-31 00:00:00,2023-03-31 00:00:00,CNY,715265454.83,-3.2841384175,715265454.83,-3.2841384175,,,,,,,,,,,541146112.95,-8.5243685645,425360789.61,-7.6951234584,,,,,55816705.46,29.4035835121,,,,,,,,,,,,,6258010.09,20.037315279,23221763.76,6.1948401037,46774912.74,-10.5225922931,,,-16286068.71,-297.1086067302,3615032.59,-51.3584243811,15773016.96,1275.4099703539,,,,,,,533435.6,-69.5442834561,12574101.57,4371.1525410229,,,,,,,175531.35,,-13199275.6,-58.5588005353,-10510789.87,-130172.831913578,7157538.37,-36.2734117509,,,0,,170849883.3,11.7314950277,13244.47,-62.2945046561,,,433679.86,170.2267006349,,,,,0,,170429447.91,11.5479914665,16342348.87,-1.3396355253,,,,,,,154087099.04,13.1150998135,,,154087099.04,13.1150998135,,,158319192.64,15.7431250006,-4232093.6,-651.0998391046,142006189.68,12.1107422113,,,,,2.64,-8.3333333333,2.64,-8.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154087099.04,13.1150998135,158319192.64,15.7431250006,-4232093.6,-651.0998391046,,,,,,,,,,,标准无保留意见
301086.SZ,301086,鸿富瀚,10000100417,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-27 00:00:00,2022-10-27 00:00:00,CNY,519818505.59,-2.7778644329,519818505.59,-2.7778644329,,,,,,,,,,,398953465.16,-6.7729135882,322201333.41,-4.9793784635,,,,,32975534.66,10.0838488221,,,,,,,,,,,,,3347804.87,29.8396510566,15637303.93,-2.2328675599,36224203.26,8.0464956372,,,-11432714.97,-268.1944375996,2778207.83,-55.4229591914,7594393.71,7081.0733871624,,,,,,,2913457.59,,6416335.59,11899.4733486673,,,,,,,39873.62,,-7480289.13,-42.6168052694,-5198426.71,-1032.9823359712,9889583.66,70.681199551,,,0,,127445575.05,19.2445829137,150558.27,304.3950804838,,,325506.36,702.7202684264,,,,,0,,127270626.96,19.0845916626,13397031.71,79.4432324588,,,,,,,113873595.25,14.5514578318,,,113873595.25,14.5514578318,,,116356784.47,16.6376877606,-2483189.22,-607.6231825223,100267832.09,4.8276633282,,,,,1.94,-12.6126126126,1.94,-12.6126126126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113873595.25,14.5514578318,116356784.47,16.6376877606,-2483189.22,-607.6231825223,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-30 00:00:00,2022-08-30 00:00:00,CNY,316459054.29,0.2096450844,316459054.29,0.2096450844,,,,,,,,,,,254295340.05,-0.8226265996,206644973.67,4.7237111979,,,,,20980377.7,2.4101731525,,,,,,,,,,,,,2652547.48,17.1258704581,9184093.38,-14.3432042699,21860658.21,3.3272043539,,,-7027310.39,-257.8950115642,1378868.95,-60.863923272,4820344.57,8280.4125336975,,,,,,,2514791.94,,5385935.85,40712.4691686387,,,,,,,39873.62,,-5792299.1,-116.9050650537,-912015.58,-157.6644409858,3432210.28,31.9785980898,,,0,,66832211.25,9.7096548186,3.1,-99.9872978202,,,103568.9,169.8771716197,,,,,0,,66728645.45,9.5647725231,6121514.9,48.9406036245,,,,,,,60607130.55,6.7152103517,,,60607130.55,6.7152103517,,,61158628.57,7.0905988855,-551498.02,-74.5783174597,51778717.62,-6.908402838,,,,,1.02,-19.6850393701,1.02,-19.6850393701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60607130.55,6.7152103517,61158628.57,7.0905988855,-551498.02,-74.5783174597,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-25 00:00:00,2023-04-28 00:00:00,CNY,138489005.13,-4.4864316756,138489005.13,-4.4864316756,,,,,,,,,,,106925643.03,-4.1027695634,83005539.43,-3.0029043207,,,,,8763963.19,-10.7081083474,,,,,,,,,,,,,688409.82,-9.6262158688,3716716.33,-6.2750642872,11491029.2,14.8587931075,,,-740014.94,-153.6935091837,507120.14,-67.9450945993,1714997.96,5728.0038808095,,,,,,,471276.81,,1574570.65,,,,,,,,,,-999919.82,42.1423610399,1831306.88,47.4295659565,762749.25,-21.6525257597,,,0,,35203345.87,3.5962732273,0.46,-99.9292438319,,,,,,,,,0,,35203346.33,3.5997692184,3934718.56,-12.1767342269,,,,,,,31268627.77,5.995812922,,,31268627.77,5.995812922,,,31598051.21,6.7137506303,-329423.44,-198.8454536449,29273206.91,1.7011255366,,,,,0.53,-19.696969697,0.53,-19.696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31268627.77,5.995812922,31598051.21,6.7137506303,-329423.44,-198.8454536449,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-25 00:00:00,2023-03-31 00:00:00,CNY,739553412.57,13.655639506,739553412.57,13.655639506,,,,,,,,,,,591574066.73,18.5180250605,460821579.04,17.751865439,,,,,43133817.43,12.1653696644,,,,,,,,,,,,,5213387.25,9.634367921,21867130.02,16.8623818016,52275668.17,33.3181138402,,,8262484.82,24.078207152,7431980.86,118.2683944812,1146786.58,834.794530687,,,,,,,1751512.23,,281227.3,679.8514488383,,,,,,,,,-8324530.43,-37.0925790435,-8068.29,99.866056234,11231635.91,10.785967615,,,0,,152911122.56,2.2255259195,35126.1,7168491.83673469,,,160487.42,-46.6110548663,,,,,0,,152785761.24,2.347395374,16564249.44,-7.7896057588,,,,,,,136221511.8,3.7340781919,,,136221511.8,3.7340781919,,,136784964.67,4.100271518,-563452.87,-610.3300077191,126665997.28,3.0629313636,,,,,2.88,-1.3698630137,2.88,-1.3698630137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136221511.8,3.7340781919,136784964.67,4.100271518,-563452.87,-610.3300077191,,,,,,,,,,,标准无保留意见
301086.SZ,301086,鸿富瀚,10000100417,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-27 00:00:00,2022-10-27 00:00:00,CNY,534670939.45,25.8143408024,534670939.45,25.8143408024,,,,,,,,,,,427937287.88,30.8257291177,339085693.4,33.3241344423,,,,,29954925.28,32.7330299621,,,,,,,,,,,,,2578414.87,6.4798385487,15994438.56,2.625242845,33526495.28,19.7122312586,,,6797320.49,62.1296613872,6232373.84,,105755.69,,,,,,,,,,53471.81,48.278877977,,,,,,,,,-5245026.43,-19.3268815225,-458826.81,90.8460895571,5794184.53,70.2101709347,,,0,,106877454.67,16.3030108226,37230.49,4034.8833851622,,,40550.41,-84.8245043716,,,,,0,,106874134.75,16.6374078419,7465888.53,-48.8955893724,,,,,,,99408246.22,29.067604075,,,99408246.22,29.067604075,,,99759165.93,29.5230945803,-350919.71,-456291.871504747,95650164.19,,,,,,2.22,29.8245614035,2.22,29.8245614035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99408246.22,29.067604075,99759165.93,29.5230945803,-350919.71,-456291.871504747,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-09-28 00:00:00,2022-08-30 00:00:00,CNY,315797001.4,51.0599823599,315797001.4,51.0599823599,,,,,,,,,,,256404592.43,60.300254483,197323959.69,65.2219157262,,,,,20486614.81,53.8676158677,,,,,,,,,,,,,2264698.2,180.4728994564,10721967.01,14.9499487439,21156730.55,37.613385968,,,4450622.17,161.861630876,3523268.21,135.3856755905,57519.18,-4.864909388,,,,,,,,,13196.79,-63.4049190761,,,,,,,,,-2670430.54,9.6270696942,1581590.95,609.7549455609,2600580.95,68.5507991921,,,0,,60917347.12,27.0481338774,24405.26,6101215.0,,,38376.31,-72.6106195227,,,,,0,,60903376.07,27.3912563795,4110037.66,-41.4947415365,,,,,,,56793338.41,39.2571950234,,,56793338.41,39.2571950234,,,57109241.34,40.0317886142,-315902.93,,55621258.2,39.4466027353,,,,,1.27,39.5604395604,1.27,39.5604395604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56793338.41,39.2571950234,57109241.34,40.0317886142,-315902.93,,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2022-04-25 00:00:00,2022-04-25 00:00:00,CNY,144994064.78,,144994064.78,,,,,,,,,,,,111500240.98,,85575283.31,,,,,,9814959.71,,,,,,,,,,,,,,761736.19,,3965557.62,,10004483.67,,,,1378220.48,,1582035.99,,29426.85,,,,,,,,,,,,,,,,,,,,-1728241.66,,1242157.14,,973546.7,,,,0,,33981285.98,,650.12,,,,1796.38,,,,,,0,,33980139.72,,4480269.01,,,,,,,,29499870.71,,,,29499870.71,,,,29610102.75,,-110232.04,,28783562.38,29.7807904016,,,,,0.66,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29499870.71,,29610102.75,,-110232.04,,,,,,,,,,,,
301086.SZ,301086,鸿富瀚,10000100417,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-16 00:00:00,2022-05-26 00:00:00,CNY,650696626.92,46.2892759832,650696626.92,46.2892759832,,,,,,,,,,,499142697.01,45.8749257348,391349705.86,49.6379838209,,,,,38455556.79,39.793398694,,,,,,,,,,,,,4755249.06,15.1070855935,18711864.06,2.7949889158,39211226.94,42.704163488,,,6659094.3,100.555807899,3404973.44,64.6701511691,122677.93,24.4387760122,,,,,,,,,36061.65,,,,,,,,-50161.58,-391.0026395939,-6072196.24,20.5159534373,-6023639.8,-750.966604886,10138139.47,490.1236047469,,,0,,149582133.41,53.1808776831,0.49,-99.9932586928,,,300600.47,-18.9983168599,,,,,0,,149281533.43,53.4447635965,17963538.25,38.2324633954,,,,,,,131317995.18,55.7900297682,,,131317995.18,55.7900297682,,,131397317.87,55.884134801,-79322.69,,122901605.46,46.8080887231,,,,,2.92,56.1497326203,2.92,56.1497326203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131317995.18,55.7900297682,131397317.87,55.884134801,-79322.69,,,,,,,,,,,,标准无保留意见
