SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
603733.SH,603733,仙鹤股份,10133392,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,1837474993.83,9.5072417518,1837474993.83,9.5072417518,,,,,,,,,,,1740574844.84,11.697740033,1653542378.92,11.3952428541,,,,,23323628.25,14.0751078206,,,,,,,,,,,,,6721521.73,-31.8509742871,5427854.54,4.981354073,32389123.19,34.1598953287,,,19170338.21,34.2786737045,29955212.55,75.5064996539,-1072458.69,82.7533466177,,,,,,,4930974.84,-47.7092033238,43870359.11,34.2246108748,43697281.72,39.4098846946,,,,,-20070.62,,-7421515.86,-335.3433659189,-4225125.17,-1168.6744990258,5101551.13,-35.3688450692,,,0,,139136322.42,-19.3348304192,199084.36,-42.8103698259,,,1463601.0,-14.9912211187,,,,,0,,137871805.78,-19.4262938492,15258181.57,-38.1709112232,,,,,,,122613624.21,-16.2673446125,,,122613624.21,-16.2673446125,,,122128957.77,-16.3468048102,484666.44,10.081146802,115010745.54,-13.1097807212,,,,,0.17,-19.0476190476,0.17,-26.0869565217,-2623580.83,-900.0000091478,-2623580.83,-900.0000091478,,,,,,,-2623580.83,-900.0000091478,,,-2623580.83,-900.0000091478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119990043.38,-18.2420847929,119505376.94,-18.3273088543,484666.44,10.081146802,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-03-30 00:00:00,2023-03-30 00:00:00,CNY,7738308465.54,28.6080806437,7738308465.54,28.6080806437,,,,,,,,,,,7212464288.03,39.6000462281,6847728706.2,42.2148277305,,,,,104016805.01,-34.2056539575,,,,,,,,,,,,,42784352.47,14.4845503212,26061380.55,18.9142830034,124310281.09,9.3701124099,,,67562762.71,230.8823593532,74389249.14,135.5944169941,12065074.8,-6.7727651701,,,,,,,34385381.1,561.4066356436,139584533.64,-51.4073526245,128855263.18,-51.1186662596,,,,,15603413.67,23494.2164607077,-10390313.36,40.0016907464,-4627267.46,62.2814005204,100664767.54,79.7831731664,,,0,,801064692.64,-30.7391750951,1656972.29,-50.0059505077,,,8809646.7,-26.7138682279,,,,,0,,793912018.23,-30.8369587813,79100318.42,-38.6623477462,,,,,,,714811699.81,-29.8465501958,,,714811699.81,-29.8465501958,,,710287829.46,-30.1361009317,4523870.35,100.8532641254,556946989.43,-41.8740789519,,,,,1.01,-29.8611111111,0.98,-31.9444444444,-2951528.43,40.0,-2951528.43,40.0,,,,,,,-2951528.43,40.0,,,-2951528.43,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711860171.38,-29.7972931332,707336301.03,-30.0881420291,4523870.35,100.8532641254,,,,,,,,,,,标准无保留意见
603733.SH,603733,仙鹤股份,10133392,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,5509896152.52,26.3152490381,5509896152.52,26.3152490381,,,,,,,,,,,5088606603.47,40.734208916,4817880832.26,43.7636907018,,,,,78432822.99,-35.8819953118,,,,,,,,,,,,,32030100.38,9.1297007573,16524671.79,15.4034490536,92359612.74,17.5673578648,,,51378563.31,157.5051044622,55165679.68,141.8932453269,29248806.74,218.6112872168,,,,,,,31306248.74,377.6595564647,102586755.99,-56.9109963759,95314457.91,-55.6067555766,,,,,5507665.89,8357.6499443609,11610120.43,-31.1006028877,1433727.46,117.9432291509,88935661.05,100.3403162087,,,0,,662669728.61,-35.42836543,1980122.34,-37.7066700495,,,2960804.46,261.5059655537,,,,,0,,661689046.49,-35.6718356468,91074031.39,-25.9102035536,,,,,,,570615015.1,-36.996721757,,,570615015.1,-36.996721757,,,566974121.59,-37.2242074364,3640893.51,44.6054767012,462464777.15,-46.0493481076,,,,,0.8,-37.5,0.83,-35.15625,-2623580.83,-900.0000091478,-2623580.83,-900.0000091478,,,,,,,-2623580.83,-900.0000091478,,,-2623580.83,-900.0000091478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567991434.27,-37.3090991752,564350540.76,-37.537372794,3640893.51,44.6054767012,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-19 00:00:00,2022-08-19 00:00:00,CNY,3598006270.51,24.6648816926,3598006270.51,24.6648816926,,,,,,,,,,,3308051058.33,40.9010721242,3131823016.81,44.6117017425,,,,,49658309.82,-38.6241826099,,,,,,,,,,,,,19288620.91,-11.7176453361,11158472.57,17.5219856571,59328807.6,9.7546758264,,,36793830.62,132.9123656423,37454566.71,100.8572005036,15836731.82,160.4121746162,,,,,,,16965603.0,240.8167146057,77262397.22,-51.1455844693,73406876.83,-45.5254976709,,,,,5540420.1,19983.2935577989,3564624.69,-76.7788106195,-16874165.76,-25.5136996761,34808874.97,119.9281491038,,,0,,411222966.4,-41.4351017579,1526696.26,-41.0326728768,,,1954794.46,307.3921884723,,,,,0,,410794868.2,-41.6712824502,55068180.8,-41.2974487489,,,,,,,355726687.4,-41.7287285106,,,355726687.4,-41.7287285106,,,354179171.59,-41.8301011847,1547515.81,-3.0668660038,306945202.12,-47.7797132735,,,,,0.5,-41.8604651163,0.49,-43.023255814,-3935371.24,-500.0,-3935371.24,-500.0,,,,,,,-3935371.24,-500.0,,,-3935371.24,-500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351791316.16,-42.4661011844,350243800.35,-42.5692406161,1547515.81,-3.0668660038,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-28 00:00:00,2023-04-29 00:00:00,CNY,1677948384.45,9.9605389365,1677948384.45,9.9605389365,,,,,,,,,,,1558290117.89,22.2520073374,1484392274.35,25.4396257123,,,,,20445852.47,-34.5455308792,,,,,,,,,,,,,9862975.53,-41.5084653141,5170303.42,15.3720851941,24142179.83,-20.7219318092,,,14276532.29,72.6488033439,17067865.07,197.0091264711,-6218358.23,-131.1712678177,,,,,,,9429909.57,175.5139315054,32684288.54,-52.9971753733,31344464.43,-42.9306753588,,,,,,,3153484.2,-79.7754644978,-333034.61,95.7470471203,7893331.22,23.2603494451,,,0,,172486245.48,-46.5128059601,348112.69,-43.2705732538,,,1721705.71,295.3728214179,,,,,0,,171112652.46,-46.9680513516,24677998.45,-41.463928787,,,,,,,146434654.01,-47.7953077462,,,146434654.01,-47.7953077462,,,145994372.95,-47.8137634548,440281.06,-40.8600643663,132363281.5,-51.4982315597,,,,,0.21,-47.5,0.23,-42.5,327947.6,112.4999998571,327947.6,112.4999998571,,,,,,,327947.6,112.4999998571,,,327947.6,112.4999998571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146762601.61,-47.184397996,146322320.55,-47.2013873107,440281.06,-40.8600643663,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-28 00:00:00,2023-03-30 00:00:00,CNY,6016969094.64,24.2379490425,6016969094.64,24.2379490425,,,,,,,,,,,5166519985.42,22.9062551944,4815059593.63,25.0152708558,,,,,158093835.21,28.8940524443,,,,,,,,,,,,,37371289.27,-20.4022058929,21916106.2,41.7789854928,113660193.22,14.6808596138,,,20418967.89,-69.9177962971,31575132.42,-58.3085427836,12941577.45,111.6015844378,,,,,,,-7452294.45,50.0840517999,287254432.88,41.9110535365,263608321.05,65.4350235845,,,,,-66697.74,10.7946301095,-17317676.93,18.0290475836,-12267866.58,8.7896134835,55992318.84,34.8280921923,,,0,,1156591325.24,38.7065554617,3314339.02,-46.6140829763,,,12020891.93,124.4982090294,,,,,0,,1147884772.33,37.5216068015,128958829.55,11.4785000576,,,,,,,1018925942.78,41.7116220776,,,1018925942.78,41.7116220776,,,1016673616.75,41.76374819,2252326.03,21.5392488723,958173185.71,48.383311322,,,,,1.44,27.4336283186,1.44,35.8490566038,-4919214.05,31.7644937294,-4919214.05,31.7644937294,,,,,,,-4919214.05,31.7644937294,,,-4919214.05,31.7644937294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014006728.73,42.4557896817,1011754402.7,42.5103875879,2252326.03,21.5392488723,,,,,,,,,,,标准无保留意见
603733.SH,603733,仙鹤股份,10133392,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-26 00:00:00,2022-10-29 00:00:00,CNY,4362019783.42,30.6988644293,4362019783.42,30.6988644293,,,,,,,,,,,3615756710.94,24.7197152435,3351250102.68,31.4708738101,,,,,122325738.88,49.0784533635,,,,,,,,,,,,,29350488.6,-8.5088702361,14319044.99,-86.5068163068,78558891.19,13.5773503124,,,19952444.6,-67.0964217226,22805795.84,-64.5834457203,9180091.2,89.5550114358,,,,,,,-11275048.17,40.1824112149,238081058.65,53.2531576663,214704870.41,107.7912291029,,,,,-66697.74,-82.2371004139,16850830.22,384.0117145335,-7990353.62,28.2963912649,44392293.44,96.8309201369,,,0,,1026255155.26,76.8506833455,3178706.84,-50.9896200056,,,819019.53,-80.150600949,,,,,0,,1028614842.57,76.5394682952,122923851.54,42.1371767334,,,,,,,905690991.03,82.5357743524,,,905690991.03,82.5357743524,,,903173179.4,82.6489742071,2517811.63,49.3356365324,857199609.14,93.6340881421,,,,,1.28,62.0253164557,1.28,62.0253164557,327947.6,116.9999998186,327947.6,116.9999998186,,,,,,,327947.6,116.9999998186,,,327947.6,116.9999998186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906018938.63,83.3145925176,903501127.0,83.430901595,2517811.63,49.3356365324,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-06 00:00:00,2022-08-19 00:00:00,CNY,2886142610.22,42.0159529461,2886142610.22,42.0159529461,,,,,,,,,,,2347782744.63,31.5071255348,2165677451.46,39.9983303488,,,,,80908592.23,39.8245821759,,,,,,,,,,,,,21848783.92,6.6143652508,9494795.81,-85.1202388895,54055836.03,25.4192602766,,,15797285.18,-70.2446568533,18647360.72,-64.8002793755,6081409.92,84.1915870207,,,,,,,-12048003.71,-1918.1404804945,158148237.74,102.0605388509,134754561.66,174.587302729,,,,,-27864.7,-160.4029116097,15350741.22,391.6882396916,-13444082.84,-148.1541253847,15827385.04,5.3073792996,,,0,,702166278.34,112.6190636454,2589054.54,-41.046834514,,,479831.11,-81.5547226632,,,,,0,,704275501.77,112.1078620543,93808837.31,92.6339749,,,,,,,610466664.46,115.4548788794,,,610466664.46,115.4548788794,,,608870186.82,115.5822903227,1596477.64,75.8238752475,587789193.36,144.3808642506,,,,,0.86,86.9565217391,0.86,79.1666666667,983842.81,-95.8196721333,983842.81,-95.8196721333,,,,,,,983842.81,-95.8196721333,,,983842.81,-95.8196721333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611450507.27,99.2515945011,609854029.63,99.3211197294,1596477.64,75.8238752475,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-23 00:00:00,2022-04-28 00:00:00,CNY,1525955038.67,68.8920811936,1525955038.67,68.8920811936,,,,,,,,,,,1274654013.32,58.0883632867,1183351963.88,71.2782278093,,,,,31236755.48,12.1411305578,,,,,,,,,,,,,16862227.3,63.7905790036,4481416.29,-85.1381847563,30452532.94,37.3091129053,,,8269117.43,-66.8116468189,5746579.33,-74.3466211204,-2689935.6,-170.9073770379,,,,,,,-12487642.19,-25.5769200988,69536860.39,110.5898984626,54923489.33,204.4749775515,,,,,-34345.06,,15592368.98,741.2125554063,-7830667.76,-4308.2185605416,6403787.8,-1.0728281235,,,0,,322481387.51,159.7377625183,613636.89,-78.0676186707,,,435463.85,-82.2998884853,,,,,0,,322659560.55,159.1764762361,42158617.65,114.7318521266,,,,,,,280500942.9,167.4978513984,,,280500942.9,167.4978513984,,,279756469.55,167.4865841561,744473.35,171.8001072855,272904031.66,198.8984262664,,,,,0.4,135.2941176471,0.4,135.2941176471,-2623580.83,-36.0000001037,-2623580.83,-36.0000001037,,,,,,,-2623580.83,-36.0000001037,,,-2623580.83,-36.0000001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277877362.07,169.9623251058,277132888.72,169.9574216669,744473.35,171.8001072855,,,,,,,,,,,
603733.SH,603733,仙鹤股份,10133392,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-31 00:00:00,2022-04-28 00:00:00,CNY,4843100792.48,6.0447063634,4843100792.48,6.0447063634,,,,,,,,,,,4203626558.51,0.5691028352,3851577139.87,3.7290597685,,,,,122654096.3,15.7466563405,,,,,,,,,,,,,46950156.96,5.7340164214,15457936.96,-89.4590271624,99109994.12,13.0486010326,,,67877234.3,-17.2610563997,75735257.36,14.1391000038,6116011.6,243.4028427244,,,,,,,-14929686.24,,202418645.85,91.1868872872,159342511.24,29.0577996813,,,,,-74768.75,-7737.8059646732,-21126602.07,-43.5285698745,-13450076.3,-97.4338437328,41528673.98,26.0128213774,,,0,,833840420.44,65.2819762487,6208264.66,40.0594268833,,,5354560.28,125.0064613253,,,,,0,,834694124.82,64.7806820851,115680449.13,72.4243519554,,,,,,,719013675.69,63.6137490603,,,719013675.69,63.6137490603,,,717160508.05,63.018704314,1853167.64,496.5600023179,645741881.06,54.1650468704,,,,,1.13,56.9444444444,1.06,47.2222222222,-7209170.59,,-7209170.59,,,,,,,,-7209170.59,,,,-7209170.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711804505.1,61.9732803631,709951337.46,61.3799782052,1853167.64,496.5600023179,,,,,,,,,,,标准无保留意见
