SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
300558.SZ,300558,贝达药业,10076048,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2023-04-28 00:00:00,CNY,531618547.85,-9.0792838791,531618547.85,-9.0792838791,,,,,,,,,,,531203279.54,6.4866988608,78258181.95,11.1000197719,,,,,175355803.09,62.9090517478,,,,,,,,,,,,,3885336.98,-14.9475674026,154124890.6,-14.6801959559,101818409.56,-23.4880183549,,,17760657.36,616.7359937123,19514680.42,368.7479522267,3387018.55,29.0924212557,,,,,,,,,-1222005.97,-217.8410212813,-1222005.97,-169.5112499114,,,,,-11792.05,83.2611825033,,,-3822291.03,-2102.4043503566,9504308.09,-16.5715125124,,,0,,4863487.35,-94.9881911501,33390150.8,5334.4454625914,,,2750161.57,48.9894958554,,,,,0,,35503476.58,-62.943523649,-12438078.76,-175.216142009,,,,,,,47941555.34,-39.5232095626,,,47941555.34,-39.5232095626,,,51396813.71,-38.5785473216,-3455258.37,21.5832756838,18263590.71,-75.5007194162,,,,,0.12,-40.0,0.12,-40.0,-36212972.65,-35.7585191199,-36212972.65,-35.7585191199,,,,,,,-8938741.15,62.8122090327,,,-8938741.15,62.8122090327,,,,,,,,,-27274231.5,-933.9819487406,,,,,,,,,,,,,,,-27274231.5,-933.9819487406,,,,,,,,,11728582.69,-77.7015099083,15183841.06,-73.3637291053,-3455258.37,21.5832756838,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-24 00:00:00,2023-04-24 00:00:00,CNY,2376629657.36,5.8229062633,2376629657.36,5.8229062633,,,,,,,,,,,2395919695.5,26.2139591331,268694094.68,54.035785491,,,,,699904310.08,23.6694109903,,,,,,,,,,,,,17530180.73,15.4193740096,779057650.83,-4.3771733079,455162641.93,39.2811313938,,,175570817.25,14357.7320244792,195800548.26,1140.8984403021,10882991.91,-40.8447542034,,,,,,,-1005506.85,-200.0,-19612809.97,-231.1249997779,-21124145.17,-4072.9476109427,,,,,88610447.72,130084.94472567,-3521551.72,,-2495489.21,-292.2971234632,52111702.45,59.60790402,,,0,,94796754.28,-76.0372280471,2256362.23,-16.4354657953,,,9481778.38,13.2456454425,,,,,0,,87571338.13,-77.5416362933,-37191953.23,-458.760274666,,,,,,,124763291.36,-67.1295558743,,,124763291.36,-67.1295558743,,,145420319.09,-62.0379724586,-20657027.73,-489.0009703833,30252549.47,-91.2484000287,,,,,0.35,-61.9565217391,0.35,-61.9565217391,52900303.82,127.400544293,52900303.82,127.400544293,,,,,,,-16310070.2,-154.1477488797,,,-16310070.2,-154.1477488797,,,,,,,,,69210374.02,1109.1376375405,,,,,,,,,,,,,,,69210374.02,1109.1376375405,,,,,,,,,177663595.18,-55.8954530028,198320622.91,-51.1923343133,-20657027.73,-489.0009703833,,,,,,,,,,,标准无保留意见
300558.SZ,300558,贝达药业,10076048,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,1662717674.7,-3.5781312526,1662717674.7,-3.5781312526,,,,,,,,,,,1609425586.4,17.6232479581,189930173.66,52.535429843,,,,,481915519.12,31.8396031858,,,,,,,,,,,,,11329712.88,20.1753237998,490184096.23,-26.2983538932,429057814.32,109.4029467599,,,7008270.19,696.7751939313,24713007.42,107.0200406866,7519293.55,-42.657101304,,,,,,,-1005506.85,,-402055.34,-103.576305083,-1892466.31,,,,,,109453.73,4.6054154419,,,-7476247.96,-1177.5872338339,49474895.03,198.2842268411,,,0,,93992626.91,-75.4895070532,2667938.39,0.9043607103,,,6520616.99,-8.0230761187,,,,,0,,90139948.31,-76.2184907769,1353777.48,-96.2750204747,,,,,,,88786170.83,-74.0914438512,,,88786170.83,-74.0914438512,,,102806507.57,-70.360274588,-14020336.74,-236.7651028477,62939550.9,-80.7226647877,,,,,0.25,-70.2380952381,0.25,-69.512195122,50943786.19,-33.4540089327,50943786.19,-33.4540089327,,,,,,,-40503707.95,-151.5972797575,,,-40503707.95,-151.5972797575,,,,,,,,,91447494.14,4800.5984784016,,,,,,,,,,,,,,,91447494.14,4800.5984784016,,,,,,,,,139729957.02,-66.6710333383,153750293.76,-63.6874403967,-14020336.74,-236.7651028477,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-25 00:00:00,2022-08-25 00:00:00,CNY,1253336956.19,8.499679753,1253336956.19,8.499679753,,,,,,,,,,,1215386150.2,32.1349955283,138768475.11,64.6255864056,,,,,317073950.97,30.6507821948,,,,,,,,,,,,,7564592.25,29.6373821097,440330944.37,-1.0972262541,309348641.06,116.8950733033,,,2299546.44,369.8290374512,13918045.18,75.6461628496,5068324.67,-46.3741031578,,,,,,,-1005506.85,-143.4449292092,180741.03,-97.2336951768,-1309669.94,,,,,,203309.56,89.6016808009,,,-4576511.78,-9504.3875138457,42636801.14,198.4663662964,,,0,,75389639.09,-70.8401573373,2037055.53,-20.7779518286,,,5286508.01,-5.7083335674,,,,,0,,72140186.61,-71.7655383624,-14112834.97,-132.6771649695,,,,,,,86253021.58,-59.3750423244,,,86253021.58,-59.3750423244,,,94717355.06,-55.9625036313,-8464333.48,-205.7843499941,60334511.27,-69.453658704,,,,,0.23,-55.7692307692,0.23,-55.7692307692,1495127.44,-98.2003924678,1495127.44,-98.2003924678,,,,,,,-43856392.98,-151.034171168,,,-43856392.98,-151.034171168,,,,,,,,,45351520.42,1688.7180245003,,,,,,,,,,,,,,,45351520.42,1688.7180245003,,,,,,,,,87748149.02,-70.294750484,96212482.5,-67.7317093143,-8464333.48,-205.7843499941,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-27 00:00:00,2023-04-28 00:00:00,CNY,584705632.04,-5.4733352834,584705632.04,-5.4733352834,,,,,,,,,,,498844724.48,9.7090325254,70439395.16,78.9821867412,,,,,107640306.79,-9.0333503778,,,,,,,,,,,,,4568166.79,390.2377871234,180643746.58,-23.2198771519,133075117.61,108.9249996791,,,2477991.55,185.800272413,4163150.01,2.9959469079,2623716.03,-50.0592253387,,,,,,,-1005506.85,,1036995.4,-51.2883698504,-453415.57,,,,,,-70447.33,-165.0031533953,,,-173550.83,-73.7927147003,11392161.57,52.1074511585,,,0,,97040559.52,-44.0657912266,614416.89,302106.920466283,,,1845876.15,75.5501693945,,,,,0,,95809100.26,-44.4389287413,16536448.73,-36.2893063344,,,,,,,79272651.53,-45.8829647198,,,79272651.53,-45.8829647198,,,83678928.89,-43.3628565873,-4406277.36,-249.1658642736,74547457.21,-46.8922189959,,,,,0.2,-44.4444444444,0.2,-42.8571428571,-26674548.96,-2413.9617438577,-26674548.96,-2413.9617438577,,,,,,,-24036762.92,-904.6403129015,,,-24036762.92,-904.6403129015,,,,,,,,,-2637786.04,-298.1037128068,,,,,,,,,,,,,,,-2637786.04,-298.1037128068,,,,,,,,,52598102.57,-63.8308790271,57004379.93,-61.1381335845,-4406277.36,-249.1658642736,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-07 00:00:00,2023-04-24 00:00:00,CNY,2245855591.46,20.0821280629,2245855591.46,20.0821280629,,,,,,,,,,,1898300086.58,26.7132031891,174436150.55,25.5854202047,,,,,565947799.44,55.9729341242,,,,,,,,,,,,,15188247.97,119.1824937881,814719327.78,19.1102713806,326794187.68,24.3398533075,,,1214373.16,-97.149494709,15778934.19,-60.4124704454,18397340.36,217.6839126204,,,,,,,1005506.85,,14957338.42,-94.8892517868,-506216.4,-38.464982405,,,,,68065.05,104.010398523,,,-636122.23,-129.3288981745,32649825.69,17.4620583276,,,0,,395600118.66,-41.8805538887,2700143.37,1320.3950161301,,,8372753.18,-41.0168780617,,,,,0,,389927508.85,-41.5104925982,10366798.07,-84.1913220646,,,,,,,379560710.78,-36.854143356,,,379560710.78,-36.854143356,,,383067840.44,-36.8250760853,-3507129.66,33.5127972773,345680213.55,3.5191135145,,,,,0.92,-38.6666666667,0.92,-38.255033557,23263050.66,8994.9956247314,23263050.66,8994.9956247314,,,,,,,30121418.78,57.6994445106,,,30121418.78,57.6994445106,,,,,,,,,-6858368.12,63.6059373284,,,,,,,,,,,,,,,-6858368.12,63.6059373284,,,,,,,,,402823761.44,-33.0124763282,406330891.1,-33.0168269199,-3507129.66,33.5127972773,,,,,,,,,,,标准无保留意见
300558.SZ,300558,贝达药业,10076048,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-28 00:00:00,2022-10-29 00:00:00,CNY,1724419673.98,14.3724827067,1724419673.98,14.3724827067,,,,,,,,,,,1368288679.61,14.6766417135,124515447.89,17.8927126526,,,,,365531682.04,37.0164806472,,,,,,,,,,,,,9427653.3,-0.3307884614,665092466.89,14.39407827,204895786.31,3.8124282269,,,-1174356.82,-103.6090146474,11937495.2,-65.2085253541,13112859.17,186.5874659467,,,,,,,,,11242199.16,-96.0657480692,,,,,,,104634.86,105.8861837747,,,-585184.93,-124.1433307307,16586493.88,35.8822142106,,,0,,383479137.34,-37.4581317999,2644026.85,1056.0653836657,,,7089405.38,-27.9386455778,,,,,0,,379033758.81,-37.1989207141,36343219.36,-61.2073144095,,,,,,,342690539.45,-32.7874335851,,,342690539.45,-32.7874335851,,,346853778.64,-32.4960859625,-4163239.19,-4.9510409339,326495079.36,21.0922582266,,,,,0.84,-34.375,0.82,-34.9206349206,76554252.74,1632.0771390948,76554252.74,1632.0771390948,,,,,,,78499696.38,1841.3748395647,,,78499696.38,1841.3748395647,,,,,,,,,-1945443.64,-297.9654589932,,,,,,,,,,,,,,,-1945443.64,-297.9654589932,,,,,,,,,419244792.19,-16.9588745194,423408031.38,-16.7880650894,-4163239.19,-4.9510409339,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-10 00:00:00,2022-08-25 00:00:00,CNY,1155152677.91,21.3542432874,1155152677.91,21.3542432874,,,,,,,,,,,919806403.55,18.9213629036,84293382.42,24.38130515,,,,,242688138.29,41.5726019943,,,,,,,,,,,,,5835193.62,-27.9951747336,445215970.89,20.6308884197,142625941.82,2.173716459,,,-852223.49,-104.8709663677,7923910.75,-66.5418901851,9451263.23,166.5572227464,,,,,,,2314440.07,,6533662.83,1334.7512362843,,,,,,,107229.83,105.7808881733,,,-47650.22,-102.0598006429,14285295.08,59.5370641616,,,0,,258539251.95,38.0269495663,2571323.99,1024.2770303291,,,5606548.5,-20.8062804923,,,,,0,,255504027.44,41.584950407,43188676.2,10.1438653421,,,,,,,212315351.24,50.3131076535,,,212315351.24,50.3131076535,,,215083424.06,49.5728714958,-2768072.82,-8.565004422,197517963.56,39.8472635213,,,,,0.52,44.4444444444,0.52,48.5714285714,83080750.29,458.2924117808,83080750.29,458.2924117808,,,,,,,85935348.76,,,,85935348.76,,,,,,,,,,-2854598.47,-119.1825502167,,,,,,,,,,,,,,,-2854598.47,-119.1825502167,,,,,,,,,295396101.53,89.1988676256,298164174.35,87.9032289388,-2768072.82,-8.565004422,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-29 00:00:00,2022-04-27 00:00:00,CNY,618561581.32,-4.4070275007,618561581.32,-4.4070275007,,,,,,,,,,,454697952.39,-7.4094437954,39355533.89,-14.5571777724,,,,,118329417.69,31.9778924015,,,,,,,,,,,,,931826.74,-77.1018224524,235274104.65,-8.9185416092,63695162.29,-25.0180539338,,,-2888092.87,-135.9354328575,4042052.27,-66.8249484376,5253655.05,289.1538997992,,,,,,,,,2128845.61,904.6311145108,,,,,,,108375.25,103.6929138638,,,-99860.82,-104.292211958,7489548.66,30.6620827064,,,0,,173490537.63,7.85642692,203.31,-87.5147383935,,,1051480.7,-66.8532090289,,,,,0,,172439260.24,9.358419624,25955530.82,-8.6421693851,,,,,,,146483729.42,13.3145174128,,,146483729.42,13.3145174128,,,147745673.33,13.2382921835,-1261943.91,-5.0366050527,140370122.42,7.3243976947,,,,,0.36,9.0909090909,0.35,9.375,-1061056.28,-150.903987923,-1061056.28,-150.903987923,,,,,,,-2392574.0,,,,-2392574.0,,,,,,,,,,1331517.72,-36.120672187,,,,,,,,,,,,,,,1331517.72,-36.120672187,,,,,,,,,145422673.14,10.7086158555,146684617.05,10.6572077545,-1261943.91,-5.0366050527,,,,,,,,,,,
300558.SZ,300558,贝达药业,10076048,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-26 00:00:00,2022-04-07 00:00:00,CNY,1870266314.97,20.3576241854,1870266314.97,20.3576241854,,,,,,,,,,,1498107567.96,14.122418169,138898408.96,31.9981528022,,,,,362850005.11,11.1797318436,,,,,,,,,,,,,6929498.66,-58.9596257732,684004257.85,21.495235816,262823365.95,2.2883894015,,,42602031.43,-3.8593032388,39858345.21,-17.056926074,5791083.41,76.2068794757,,,,,,,,,292664357.47,36746.4343115809,-365591.64,54.2218596896,,,,,-1697214.12,-694.566050617,-12423485.09,,2168926.45,699.4510262997,27796061.26,5.9525684468,,,0,,680667392.98,155.3486555233,190098.06,-90.0306935057,,,14195167.88,604.5970549919,,,,,0,,666662323.16,150.1959268239,65576628.94,61.4558078148,,,,,,,601085694.22,166.1552342972,,,601085694.22,166.1552342972,,,606360588.51,162.6966165992,-5274894.29,-5.8928026299,333928877.3,60.2986995551,,,,,1.5,158.6206896552,1.49,161.4035087719,255778.58,-95.0834453124,255778.58,-95.0834453124,,,,,,,19100523.07,1582.3303701533,,,19100523.07,1582.3303701533,,,,,,,,,-18844744.49,-390.323738482,,,,,,,,,,,,,,,-18844744.49,-390.323738482,,,,,,,,,601341472.8,160.2729149703,606616367.09,157.0146794376,-5274894.29,-5.8928026299,,,,,,,,,,,标准无保留意见
