002948.SZ,002948,青岛银行,10030726,银行,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,29792472000,4189781000,112690000,10708195000,44886001000,,,97633000,,,,,276262198000,,,,,,,,55988895000,103003646000,,,,,,3337225000,99733000,850071000,351555000,,,,,3624977000,,2881422000,16100748000,0,552287242000,15390870000,2376486000,18283202000,,,,,145126000,33504909000,364923271000,,,,326992000,1250244000,,,287212000,,,,74662797000,,,,534199000,3064273000,,0,514749581000,5820355000,6395783000,,6395783000.0,,10687634000,,,80917000,,2388248000,6618047000,4732585000,,,,0,36723569000,814092000,,0,37537661000,,,552287242000,,,,,,,,,,-26.995235505,72.7046801705,0.1012649233,88.8479286892,-31.3396422359,,,-29.0911335774,,,,,10.6535932031,,,,,,,,-7.4842749493,33.4174265125,,,,,,0.7165269899,34.9420901662,-2.7153873092,21.2225179995,,,,,46.6854344284,,34.3281452937,9.9070529882,,4.7534227748,-39.4046852767,-22.0656384015,1.0693564834,,,,,7.2164186823,48.6778243305,16.2976776248,,,,-30.1658761193,416.2756125963,,,82.6757831134,,,,-25.2612564784,,,,0.1529857532,-35.2332768155,,,5.2606861487,0.0,-18.5661788111,,,,-4.4168989698,,,-87.9235568026,,13.5161983818,18.6782620734,10.2447634387,,,,,-2.0678998707,15.7421374617,,,-1.7399885421,,,4.7534227748,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-01 00:00:00,2023-04-29 00:00:00,CNY,27825306000,2301037000,112690000,8432022000,47259762000,,,108376000,,,,,262518662000,,,,,,,,58202665000,96678701000,,,,,,3366687000,99699000,826958000,353076000,,,,,3446343000,,2801059000,15280949000,0,529613992000,13256605000,6439660000,17808095000,,,,,188147000,25634354000,348043307000,,,,652469000,899018000,,,252642000,,,,74866951000,,,,515043000,4464406000,,0,493020697000,5820355000,6395783000,,6395783000.0,,10687634000,,,83726000,,2388248000,6618047000,3822519000,,,,0,35816312000,776983000,,0,36593295000,,,529613992000,,,,,,,,标准无保留意见,标准无保留意见,-47.7374578134,8.1862428429,0.0346201987,65.0539497158,-15.5280042878,,,-26.0822414863,,,,,10.0205751929,,,,,,,,-5.2415731054,33.141689629,,,,,,1.5198331868,34.8960870271,-2.2380004942,19.0363168044,,,,,37.5542918176,,46.9163685305,30.7376645595,,1.4101268549,-48.0013152839,1.5428708568,5.3452926735,,,,,30.035455356,1.2991513814,9.4593504515,,,,-20.9528032498,133.9480744559,,,83.8185112157,,,,-18.8155160093,,,,1.8082803744,65.7150302187,,,0.8383374013,29.0633059035,-18.5661788111,,,,28.1818411875,,,-88.7841778757,,13.5161983818,18.6782620734,8.9928257558,,,,,9.746495342,12.242987549,,,9.7983486903,,,1.4101268549,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,28704744000,3188554000,112576000,7640212000,43674236000,,,120943000,8295791000.0,,,,263520317000,,,,,,,,59342346000,92157860000,,,,,,3296893000,95092000,834593000,313788000,,,,,2756576000,,2116996000,15097487000,0,531269004000,13609712000,8746733000,19562915000,,,,,313742000,13649798000,337870835000,,,,667249000,845750000,,,180618000,,,,93258705000,,,,521787000,5064990000,,0,494292834000,5820355000,6395783000,,6395783000.0,,10687136000,,,973572000,,2103883000,5576461000,4660672000,,,,0,36217862000,758308000,,0,36976170000,,,531269004000,,,,,,,,,,-40.0543105898,60.1714561567,-0.0710126402,140.5177409967,-15.1110247683,,,-27.2623937741,33.948998635,,,,11.5009890772,,,,,,,,-8.670334658,26.8641502976,,,,,,10.7649412376,-66.8304933987,0.1182811565,22.028598873,,,,,9.7355194111,,12.4437249166,44.1262225084,,5.3782234683,-42.5982674348,38.6142148962,33.8142564138,,,,,90.1939269758,-59.8652876822,13.6864063841,,,,-21.7829871734,87.4620421227,,,33.3043035434,,,,2.8194598728,,,,6.2966765673,82.3413321276,,,4.852055402,29.0633059035,-18.5661788111,,,,28.1758684383,,,44.0199527218,,13.1279853011,9.9412939155,24.2421455497,,,,,12.9663380364,12.4440417742,,,12.9555780465,,,5.3782234683,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-27 00:00:00,2022-08-27 00:00:00,CNY,37944972000,1941528000,112576000,7023303000,61174696000,,,125883000,,,,,258533121000,,,,,,,,56424420000,88029065000,,,,,,3312947000,73908000,854540000,304648000,,,,,2400013000,,2915886000,15238236000,0,536409742000,24597582000,8519016000,18341396000,,,,,131725000,14107980000,335424787000,,,,490326000,312310000,,,160707000,,,,90876914000,,,,526433000,4388467000,,0,497877643000,5820355000,7853964000,7853964000.0,,,11181510000,,,667487000,,2103883000,5576461000,4594267000,,,,0,37797927000,734172000,,0,38532099000,,,536409742000,,,,,,,,,,-19.1582119168,-52.1551908959,-0.0710126402,1454.2648044915,24.3553532811,,,-44.3955121693,,,,,12.5861264978,,,,,,,,-15.0345144869,14.8485156386,,,,,,10.7435682128,-72.2924312915,6.1965158734,18.6111522079,,,,,-6.6357139801,,47.0435081233,48.9069608773,,6.9318095995,64.5873229609,8.8485849902,25.7206262988,,,,,-41.8268296561,-55.3422057114,12.0669019098,,,,-20.4176432017,-44.9112929115,,,48.2509547794,,,,-4.7733437455,,,,15.3272182777,19.2170274219,,,6.0787769126,29.0633059035,0.0,0.0,,,34.1051292602,,,69.0885002381,,13.1279853011,9.9412939155,27.4476770862,,,,,19.4886874519,11.7348942115,,,19.3309068949,,,6.9318095995,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-30 00:00:00,2022-04-30 00:00:00,CNY,40808942000,2425980000,112576000,5670274000,65373969000,,,137688000,1493295000.0,,,,249664010000,,,,,,,,60518247000,77204042000,,,,,,3313483000,73908000,873798000,290008000,,,,,2471259000,,2145062000,14649422000,0,527225963000,25399439000,3049343000,18089758000,,,,,135358000,22535243000,313783799000,,,,468241000,242166000,,,157225000,,,,99898384000,,,,533383000,4731246000,,0,489023585000,5820355000,7853964000,7853964000.0,,,11181510000,,,670040000,,2103883000,5576461000,4292798000,,,,0,37499011000,703367000,,0,38202378000,,,527225963000,,,,,,,,,,12.6398087133,-45.7487803438,-0.0710126402,,64.1978802655,,,-49.479338661,-83.1229391704,,,,14.0080369398,,,,,,,,-15.8332084077,16.5207160119,,,,,,10.5911005331,-69.0757624573,5.6485466944,15.2091783429,,,,,-1.402129427,,34.9359528813,51.5705762692,,13.3886328185,80.9952048751,-54.61525387,35.964945378,,,,,-50.7533008073,-8.2297612053,12.6136486678,,,,-24.0955320466,-67.9610186175,,,32.794749867,,,,10.4070544065,,,,16.6216257582,45.652090927,,,12.8852983575,29.0633059035,0.0,0.0,,,34.1051292602,,,188.0034386417,,13.1279853011,9.9412939155,31.5039546475,,,,,20.4574103723,10.2411187005,,,20.2522306659,,,13.3886328185,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-26 00:00:00,2023-04-01 00:00:00,CNY,53241394000,2126922000,112651000,5108646000.0,55947254000,,,146617000,12288925000,,,,238608698000,,,,,,,,61422152000,72613395000,,,,,,3316285000,73908000,845889000,296612000,,,,,2505442000,,1906567000,11688253000,0,522249610000,25494116000,6341814000,16904500000,,,,,144689000,25305596000,317965807000,,,,825417000,384281000,,,137441000,,,,92218300000,,,,505895000,2694026000,,0,488921882000,4509690000,7853964000,7853964000,,,8337869000,,,746499000,,2103883000,5576461000,3507129000,,,,0,32635495000,692233000,,0,33327728000,,,522249610000,,,,,,,,标准无保留意见,,12.7532272384,-17.2055638967,-0.00443829,,50.1923375061,,,-48.8069134078,26.3450914802,,,,17.9138592479,,,,,,,,-17.1734922065,8.657138964,,,,,,9.7758659499,-67.4138478361,2.3061823539,17.4617255008,,,,,1.5163996034,,25.1880874244,6.2454675308,,13.5750886465,127.4824577238,-62.7494048071,30.5611282422,,,,,-49.8212223467,-23.5465446768,15.3091526038,,,,-4.5634916047,-35.8246019526,,,34.399538445,,,,26.6134728335,,,,11.5114256807,-28.1370578998,,,13.9888628423,0,0,0,,,0,,,2181.6853623498,,13.1279853011,9.9412939155,33.912019183,,,,,7.7606323147,11.3480482046,,,7.8327923207,,,13.5750886465,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-30 00:00:00,2021-10-30 00:00:00,CNY,47884584000,1990713000,112656000,3176569000.0,51448655000,,,166273000,6193246000,,,,236338995000,,,,,,,,64975981000,72642949000,,,,,,2976477000,286685000,833607000,257143000,,,,,2512018000,,1882716000,10475184000,0,504154451000,23709584000,6310127000,14619455000,,,,,164959000,34009956000,297195457000,,,,853074000,451158000,,,135493000,,,,90701415000,,,,490878000,2777752000,,0,471419308000,4509690000,7853964000,7853964000,,,8337869000,,,675998000,,1859737000,5072217000,3751281000,,,,0,32060756000,674387000,,0,32735143000,,,504154451000,,,,,,,,,,-0.9792684334,-22.1497052916,0.0,233987.619749447,60.8198299754,,,-58.1400910846,343.5749012328,,,,16.1200260685,,,,,,,,-17.8166977911,21.1892099336,,,,,,-0.9200706897,36.3848279996,-0.5293284473,21.394075298,,,,,21.272151199,,154.0280242058,-11.3684188082,,12.9773992764,165.4099306474,-17.820944428,1.8260628996,,,,,-58.6958154721,14.904567427,8.5107283882,,,,12.3949106518,64.9662687167,,,30.0204396933,,,,17.0135695049,,,,3.6191272299,52.5498082797,,,13.3771457207,0,0,0,,,0,,,3129.2077433232,,14.3284222537,15.2709000245,19.5555772276,,,,,7.4284772238,11.9604412097,,,7.5181371811,,,12.9773992764,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-31 00:00:00,2021-08-31 00:00:00,CNY,46937324000,4057970000,112656000,451873000.0,49193456000,,,226390000,8862695000,,,,229631420000,,,,,,,,66408636000,76647978000,,,,,,2991548000,266743000,804678000,256846000,,,,,2570590000,,1983009000,10233394000,0,501637206000,14945004000,7826483000,14589011000,,,,,226436000,31591305000,299307629000,,,,616124000,566922000,,,108402000,,,,95432222000,,,,456469000,3681074000,,0,469347081000,4509690000,7853964000,7853964000,,,8337869000,,,394756000,,1859737000,5072217000,3604826000,,,,0,31633059000,657066000,,0,32290125000,,,501637206000,,,,,,,,,,34.1181320079,89.3958098318,-0.3229488325,-60.3415621391,64.8190715941,,,-27.271967952,-34.8751448973,,,,15.8276440032,,,,,,,,-18.4782466991,26.8398372058,,,,,,7.5640609842,26.8978083091,-2.1169446806,26.7148833721,,,,,12.0371790893,,118.9672478161,-7.0022695553,,13.8733583683,84.4249841551,-32.5054914597,17.0976014073,,,,,-28.7757926522,22.3884567697,12.196311341,,,,-9.5735843629,-34.771623248,,,10.9539406346,,,,18.6313294006,,,,3.0229645094,83.9181523217,,,14.5875684071,0,0,0,,,0,,,-10.8719849901,,14.3284222537,15.2709000245,14.1719395217,,,,,4.3006796397,10.1661212007,,,4.4138023583,,,13.8733583683,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-30 00:00:00,2021-04-30 00:00:00,CNY,36229591000,4471752000,112656000,,39814137000,,,272538000,8848075000,,,,218988079000,,,,,,,,71902761000,66257782000,,,,,,2996157000,238997000,827080000,251723000,,,,,2506402000,,1589689000,9665083000,0,464972502000,14033211000,6718872000,13304722000,,,,,274857000,24556156000,278637450000,,,,616882000,755848000,,,118397000,,,,90481885000,,,,457362000,3248320000,,0,433203962000,4509690000,7853964000,7853964000,,,8337869000,,,232650000,,1859737000,5072217000,3264387000,,,,0,31130514000,638026000,,0,31768540000,,,464972502000,,,,,,,,,,3.5362589758,169.2973190423,-0.3899307674,,53.7006981247,,,47.4764746944,491.2334744361,,,,19.331835363,,,,,,,,12.9851094172,15.490835837,,,,,,7.2860452017,13.6981869907,1.4752360574,28.6282946172,,,,,36.1362621653,,112.3285512219,-10.3422170616,,19.4893580108,123.4524403608,-45.5768722492,13.4523825157,,,,,47.332168357,63.0247308592,23.2173675744,,,,1.122063088,10.9384402676,,,6.6572378318,,,,9.3852340627,,,,9.3683417626,122.7331353526,,,21.0964277786,0,0,0,,,0,,,-76.8288893404,,14.3284222537,15.2709000245,5.8644000188,,,,,1.0204552498,9.5857894665,,,1.1792816839,,,19.4893580108,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-31 00:00:00,2022-03-26 00:00:00,CNY,47219397000,2568919000,112656000,,37250405000,,,286400000,9726476000,,,,202358484000,,,,,,,,74157602000,66828002000,,,,,,3020960000,226808000,826821000,252518000,,,,,2468017000,,1522962000,11001178000,0,459827605000,11207069000,17024732000,12947575000,,,,,288347000,33099349000,275750710000,,,,864886000,598798000,,,102263000,,,,72834508000,,,,453671000,3748839000,,0,428920747000,4509690000,7853964000,7853964000,,,8337869000,,,32717000,,1859737000,5072217000,2618980000,,,,0,30285174000,621684000,,0,30906858000,,,459827605000,,,,,,,,标准无保留意见,,18.9260478068,95.7319340357,-0.5007816433,,62.5763484056,,,2202.9913155355,318.2043717976,,,,19.6267015963,,,,,,,,14.9889679279,21.5634085638,,,,,,6.423918749,7.8995066674,0.9638209953,30.00108112,,,,,56.0155002987,,144.6879066853,21.7238141193,,23.0728973108,102.4160638653,3.4150589396,30.5691754459,,,,,3174.8097671777,106.5213680195,28.0028753155,,,,4.5487732939,80.9543955928,,,2.5552825553,,,,-5.236076827,,,,6.1394991917,206.4534561489,,,24.9972189537,0,0,0,,,0,,,-95.0295489419,,14.3284222537,15.2709000245,3.5666507302,,,,,1.235862661,10.5298528957,,,1.4073795986,,,23.0728973108,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-31 00:00:00,2020-10-31 00:00:00,CNY,48358140000,2557104000,112656000,1357000,31991487000,,,397213000,1396212000,,,,203529919000,,,,,,,,79062266000,59941763000,,,,,,3004117000,210203000,838043000,211825000,,,,,2071389000,,741145000,11818794000,0,446243633000,8933194000,7678510000,14357282000,,,,,399376000,29598437000,273885782000,,,,758997000,273485000,,,104209000,,,,77513587000,,,,473733000,1820882000,,0,415797474000,4509690000,7853964000,7853964000,,,8337869000,,,-22316000,,1626662000,4400258000,3137688000,,,,0,29843815000,602344000,,0,30446159000,,,446243633000,,,,,,,,,,62.3911369177,88.160014128,-0.3872884503,-99.9724291783,37.8553488449,,,30501.9260400616,27.1284175371,,,,29.4746922806,,,,,,,,19.3344906505,7.163890228,,,,,,5.2481538497,0.0,0.8215694153,33.9164353857,,,,,38.1030958353,,-0.4958125123,33.7034045016,,25.7020426858,51.4266220629,-50.6809596316,40.1384060416,,,,,49573.631840796,151.8937667043,34.8061415354,,,,20.3339875892,-31.2200249986,,,0.4433777675,,,,3.0983812973,,,,8.3742253395,23.2243145922,,,27.990535735,0.0,0.0,0.0,,,0.0,,,-103.3506400689,,15.8941987425,10.8530346254,10.3069566385,,,,,0.8745523672,9.4725057431,,,1.0315376962,,,25.7020426858,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-29 00:00:00,2020-08-29 00:00:00,CNY,34997001000,2142587000,113021000,1139412000,29846944000,,,311283000,13608775000,,,,198252690000,,,,,,,,81461246000,60428947000,,,,,,2781178000,210203000,822081000,202696000,,,,,2294408000,,905619000,11003918000,0,440522009000,8103568000,11595733000,12458847000,,,,,317920000,25812324000,266771363000,,,,681354000,869134000,,,97700000,,,,80444367000,,,,443075000,2001474000,,0,409596859000,4509690000,7853964000,7853964000,,,8337869000,,,442909000,,1626662000,4400258000,3157366000,,,,0,30328718000,596432000,,0,30925150000,,,440522009000,,,,,,,,,,1.1471123247,62.1842550273,-0.0813345946,-75.1665083986,9.1950073492,,,96272.4458204334,,,,,38.3059448956,,,,,,,,22.3632975326,15.0869969444,,,,,,-3.4097543306,0.0,-3.0373906182,28.4064489563,,,,,72.3236193842,,45.2830521635,-69.5469462893,,27.6021208713,-20.4501832963,-22.1774637631,42.9027261963,,,,,116354.212454213,89.0441875355,41.6282900663,,,,5.0279312386,502.3772559674,,,-3.323800948,,,,7.0293141156,,,,0.5063026973,-31.3822297722,,,29.9346941506,0.0,0.0,0.0,,,0.0,,,-16.0821843578,,15.8941987425,10.8530346254,10.539490618,,,,,2.953477556,10.5695397632,,,3.0904276844,,,27.6021208713,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-25 00:00:00,2020-04-25 00:00:00,CNY,34992177000,1660526000,113097000,2877144000,25903680000,,,184801000,1496545000,,,,183511867000,,,,,,,,63639148000,57370597000,,,,,,2792681000,210203000,815056000,195698000,,,,,1841098000,,748693000,10779971000,0,389132982000,6280178000,12345619000,11727142000,,,,,186556000,15062841000,226134883000,,,,610037000,681322000,,,111007000,,,,82718555000,,,,418185000,1458391000,,0,357734716000,4509690000,7853964000,7853964000,,,8337869000,,,1004052000,,1626662000,4400258000,3083555000,,,,0,30816050000,582216000,,0,31398266000,,,389132982000,,,,,,,,,,30.1414462855,20.1574866964,-0.0397730286,-39.0877980992,8.8370526508,,,134791.240875912,66.316040986,,,,35.4424871962,,,,,,,,-5.3446454442,10.2296678575,,,,,,-3.5324023763,0.0,-5.9604299448,22.815561399,,,,,49.8379622471,,1.2191841011,25.8387002672,,18.9127837352,-46.0218082904,0.5058581923,30.848393213,,,,,16890.5282331512,24.9503818231,24.2331956325,,,,12.1239022633,408.5631111443,,,28.7186920223,,,,22.2316348858,,,,-5.4198923892,14.7515327576,,,20.4039296137,0.0,0.0,,,,0.0,,,43.673471724,,15.8941987425,10.8530346254,9.0800297431,,,,,4.1073379507,9.8690740832,,,4.2086731296,,,18.9127837352,,,,,,,,0
002948.SZ,002948,青岛银行,10030726,银行,2019-12-31 00:00:00,年报,2019年报,058001001,2020-03-21 00:00:00,2021-03-31 00:00:00,CNY,39704840000,1312468000,113223000,3313603000,22912561000,,,12436000,2325771000,,,,169158291000,,,,,,,,64491058000,54973781000,,,,,,2838610000,210203000,818928000,194243000,,,,,1581905000,,622410000,9037819000,0,373622150000,5536650000,16462527000,9916257000,,,,,8805000,16027082000,215425403000,,,,827256000,330911000,,,99715000,,,,76858899000,,,,427429000,1223298000,,0,343144232000,4509690000,7853964000,7853964000,,,8337869000,,,658230000,,1626662000,4400258000,2528787000,,,,0,29915460000,562458000,,0,30477918000,,,373622150000,,,,,,,,标准无保留意见,,34.3448004242,-14.9094582145,-0.2080046537,-19.3861568913,2.4628813688,,,,674.5805330012,,,,37.1180627386,,,,,,,,-7.9120881443,3.7187315051,,,,,,-2.5922463893,0.0,,17.6139700762,,,,,37.2254675228,,-41.5551123431,16.3662987797,,17.6175508125,-49.1062232307,41.5159672731,37.590761622,,,,,,7.9240579992,21.0858822208,,,,9.5359469941,176.4318174224,,,-5.0007621661,,,,17.808555657,,,,,-16.2640264659,,,18.2596254976,11.1113301187,0.0,0.0,,,22.1437427962,,,18.9874058421,,15.8941987425,10.8530346254,9.0088369687,,,,,10.8596995817,9.9085297342,,,10.8419970321,,,17.6175508125,,,,,,,,0
